user_id,ux_score,ue_score,satisfaction_score
33668257602.0,0.3755,1.7657,1.0706
33668257709.0,-0.056,0.5671,0.2556
33668258052.0,-0.0205,0.4602,0.2199
33668258115.0,-0.0042,0.0586,0.0272
33668259201.0,0.2796,0.5416,0.4106
33668259491.0,-0.4022,0.3155,-0.0434
33668259605.0,-0.0558,0.0588,0.0015
33668259915.0,-0.1971,1.1463,0.4746
33668260113.0,0.0605,0.4103,0.2354
33668260234.0,-0.3097,0.0491,-0.1303
33668260522.0,-0.2579,0.1,-0.0789
33668260666.0,0.2077,-0.0137,0.097
33668260706.0,-0.3037,0.3016,-0.0011
33668261181.0,0.3206,0.0193,0.17
33668261290.0,-0.0556,0.0646,0.0045
33668261312.0,-0.0899,0.0716,-0.0092
33668262085.0,0.4793,0.7543,0.6168
33668262886.0,-0.2272,-0.0045,-0.1158
33668263650.0,-0.203,0.2436,0.0203
33668265076.0,0.1512,0.0893,0.1202
33668265597.0,-0.3249,-0.0109,-0.1679
33668265614.0,0.038,-0.045,-0.0035
33668265646.0,-0.2922,0.5075,0.1077
33668265735.0,-0.0192,-0.0094,-0.0143
33668265852.0,-0.339,0.0281,-0.1555
33668265888.0,-0.281,0.7651,0.2421
33668266181.0,-0.1142,-0.0889,-0.1015
33668266379.0,-0.0124,1.0509,0.5193
33668266762.0,0.5345,0.672,0.6032
33668267189.0,0.4464,0.5441,0.4953
33668267303.0,0.6933,-0.0039,0.3447
33668267728.0,-0.2454,-0.071,-0.1582
33668268789.0,0.214,-0.0457,0.0841
33668269328.0,-0.2494,-0.0433,-0.1464
33668270013.0,-0.0555,0.1019,0.0232
33668270119.0,1.8651,0.1958,1.0304
33668270538.0,0.343,0.5482,0.4456
33668270642.0,-0.0555,0.1158,0.0302
33668271434.0,-0.0559,0.1408,0.0424
33668271673.0,0.1514,-0.0171,0.0672
33668271842.0,-0.0556,0.0602,0.0023
33668272075.0,-0.1855,-0.0178,-0.1017
33668272257.0,-0.0555,0.3298,0.1371
33668272354.0,-0.1822,-0.0083,-0.0952
33668272567.0,0.3928,2.1135,1.2532
33668272816.0,-0.0559,0.1226,0.0333
33668273134.0,0.4076,0.1271,0.2674
33668274099.0,-0.0555,1.076,0.5102
33668274498.0,0.2282,0.6851,0.4566
33668274897.0,-0.1316,0.209,0.0387
33668275040.0,-0.3799,-0.0321,-0.206
33668275462.0,-0.0558,0.3831,0.1636
33668276081.0,-0.3572,0.2542,-0.0515
33668276207.0,-0.0557,0.067,0.0056
33668276505.0,-0.2933,0.0856,-0.1038
33668276939.0,0.1975,0.0904,0.144
33668277144.0,-0.0559,0.0542,-0.0008
33668277196.0,-0.353,0.0393,-0.1568
33668277268.0,-0.2438,0.1704,-0.0367
33668277351.0,-0.2115,-0.0275,-0.1195
33668277767.0,-0.0557,0.1602,0.0522
33668277895.0,0.2898,0.1056,0.1977
33668278875.0,0.6871,-0.0288,0.3292
33668278948.0,-0.0691,0.0505,-0.0093
33668279264.0,1.8686,0.0341,0.9514
33668279493.0,0.503,-0.0221,0.2405
33668279594.0,0.2633,0.1644,0.2139
33668279668.0,-0.161,0.1071,-0.027
33668279872.0,-0.2342,0.6616,0.2137
33668280535.0,-0.4023,0.104,-0.1492
33668281233.0,-0.1641,-0.0701,-0.1171
33668281270.0,0.388,0.5987,0.4934
33668281546.0,-0.3217,0.2059,-0.0579
33668281669.0,0.3685,0.0351,0.2018
33668281841.0,1.5514,0.0753,0.8134
33668282462.0,0.8577,0.6276,0.7426
33668282990.0,-0.0692,0.183,0.0569
33668283871.0,0.2403,-0.0222,0.109
33668284004.0,-0.2434,0.3803,0.0685
33668284833.0,-0.3127,0.0048,-0.1539
33668284849.0,-0.3036,0.0906,-0.1065
33668284938.0,-0.0556,0.0683,0.0063
33668285480.0,-0.0313,0.0681,0.0184
33668285605.0,-0.2021,-0.0574,-0.1297
33668286021.0,0.5267,0.6155,0.5711
33668286188.0,-0.0566,0.1285,0.036
33668286600.0,0.5249,0.014,0.2695
33668286758.0,-0.0558,0.1094,0.0268
33668287010.0,-0.3439,0.1205,-0.1117
33668288426.0,-0.3349,-0.0525,-0.1937
33668288864.0,-0.056,-0.0058,-0.0309
33668288935.0,-0.0473,0.0318,-0.0078
33668289104.0,-0.0679,-0.0415,-0.0547
33668290878.0,-0.0569,-0.0946,-0.0757
33668290880.0,-0.056,0.1203,0.0321
33668290913.0,0.0216,0.9714,0.4965
33668291023.0,-0.2141,1.0682,0.4271
33668291904.0,-0.2849,0.0465,-0.1192
33668292029.0,-0.0706,0.1286,0.029
33668292446.0,-0.0564,0.0727,0.0081
33668292454.0,0.371,0.0576,0.2143
33668292491.0,1.9035,-0.0443,0.9296
33668292521.0,0.462,-0.0442,0.2089
33668292612.0,-0.0557,0.7594,0.3518
33668292919.0,-0.0555,0.0315,-0.012
33668293369.0,-0.3486,-0.0829,-0.2158
33668294563.0,-0.2359,0.0043,-0.1158
33668294628.0,-0.3933,-0.0185,-0.2059
33668295232.0,-0.3527,0.1953,-0.0787
33668295620.0,-0.2145,-0.0125,-0.1135
33668297180.0,0.8402,0.163,0.5016
33668297698.0,0.2875,0.6057,0.4466
33668298400.0,0.6911,0.1245,0.4078
33668298667.0,0.1203,-0.1125,0.0039
33668299635.0,-0.0558,-0.0682,-0.062
33668299906.0,-0.0556,0.0514,-0.0021
33668300216.0,-0.3215,-0.0942,-0.2078
33668300460.0,0.5836,0.4991,0.5413
33668300997.0,0.925,0.615,0.77
33668301279.0,-0.2449,0.2597,0.0074
33668301404.0,-0.1466,0.6469,0.2501
33668301749.0,1.8806,0.0631,0.9718
33668302071.0,-0.3013,0.8663,0.2825
33668302299.0,0.0376,0.433,0.2353
33668302364.0,0.2296,0.0528,0.1412
33668302498.0,-0.3484,-0.0404,-0.1944
33668303063.0,-0.2101,0.6475,0.2187
33668303227.0,-0.3981,0.1493,-0.1244
33668303534.0,0.3442,0.0236,0.1839
33668303821.0,0.5978,-0.1285,0.2347
33668303991.0,0.2615,-0.0527,0.1044
33668304637.0,0.2629,0.1081,0.1855
33668305657.0,0.0464,0.1945,0.1205
33668306186.0,-0.2455,0.5708,0.1626
33668307110.0,0.4555,0.1213,0.2884
33668307330.0,-0.2794,-0.0039,-0.1416
33668307345.0,-0.2407,-0.02,-0.1304
33668307360.0,-0.106,0.7874,0.3407
33668307362.0,-0.2482,0.5707,0.1612
33668307660.0,-0.3776,0.6522,0.1373
33668309517.0,0.0379,0.6316,0.3348
33668311650.0,-0.0553,0.1285,0.0366
33668311735.0,-0.2205,0.5887,0.1841
33668312964.0,-0.0372,0.125,0.0439
33668313262.0,0.0123,0.1567,0.0845
33668313817.0,0.8354,0.078,0.4567
33668313831.0,-0.3142,-0.0174,-0.1658
33668313996.0,2.0552,-0.1132,0.971
33668314148.0,0.1522,0.0068,0.0795
33668314214.0,-0.2676,0.0549,-0.1064
33668314566.0,0.4337,1.7749,1.1043
33668314583.0,-0.3215,0.1141,-0.1037
33668314745.0,0.4032,0.1747,0.2889
33668314872.0,1.0694,-0.0429,0.5132
33668315435.0,-0.0557,0.1757,0.06
33668316194.0,-0.2677,0.0027,-0.1325
33668316296.0,-0.3352,0.069,-0.1331
33668316469.0,-0.2582,0.0201,-0.1191
33668316609.0,-0.1476,0.5281,0.1903
33668316649.0,-0.0265,0.5063,0.2399
33668316679.0,1.6671,0.0356,0.8514
33668316726.0,-0.0556,0.1598,0.0521
33668316772.0,0.316,1.4012,0.8586
33668316779.0,1.5134,0.1396,0.8265
33668317107.0,-0.0275,1.5621,0.7673
33668317479.0,0.1381,0.0091,0.0736
33668318081.0,-0.0555,-0.0689,-0.0622
33668318507.0,-0.2466,0.1218,-0.0624
33668318743.0,0.0145,0.0529,0.0337
33668319008.0,0.2979,-0.0045,0.1467
33668320339.0,-0.0559,0.0588,0.0015
33668320795.0,0.0071,0.0313,0.0192
33668320863.0,0.1211,0.2298,0.1755
33668320874.0,-0.0966,0.5381,0.2208
33668321400.0,-0.3239,0.7514,0.2137
33668321425.0,-0.3282,0.5909,0.1314
33668321450.0,-0.3578,-0.0496,-0.2037
33668321490.0,0.1249,0.0354,0.0802
33668323714.0,0.0719,0.0748,0.0733
33668324636.0,-0.3208,0.1962,-0.0623
33668324654.0,-0.0556,0.1883,0.0664
33668324794.0,-0.2947,-0.1032,-0.1989
33668325233.0,-0.3481,0.1023,-0.1229
33668325301.0,-0.2225,0.1348,-0.0439
33668325731.0,-0.3032,0.0288,-0.1372
33668325857.0,-0.1418,0.7759,0.3171
33668326045.0,-0.3264,0.1593,-0.0836
33668326155.0,-0.0673,3.0679,1.5003
33668326487.0,-0.2835,0.1205,-0.0815
33668327278.0,-0.3486,0.147,-0.1008
33668328118.0,-0.0558,0.0353,-0.0103
33668328476.0,0.0176,0.1122,0.0649
33668328588.0,-0.0555,0.0676,0.006
33668329465.0,0.1505,0.7838,0.4671
33668330251.0,0.036,-0.0405,-0.0023
33668330328.0,-0.3482,0.0774,-0.1354
33668330452.0,-0.1371,0.2432,0.053
33668331878.0,1.4083,0.0151,0.7117
33668332391.0,-0.0556,0.0561,0.0002
33668332527.0,-0.0518,0.534,0.2411
33668332533.0,0.1851,0.2918,0.2384
33668332580.0,-0.2287,0.8201,0.2957
33668333080.0,0.5376,1.3891,0.9634
33668333375.0,0.1279,0.0868,0.1073
33668333568.0,-0.0708,0.588,0.2586
33668334633.0,0.412,0.1377,0.2748
33668334812.0,-0.1955,0.9527,0.3786
33668334988.0,-0.3398,0.0524,-0.1437
33668335119.0,-0.0556,0.1715,0.0579
33668335313.0,-0.0554,0.0015,-0.027
33668335502.0,-0.3844,-0.1168,-0.2506
33668336671.0,-0.3686,0.5388,0.0851
33668336713.0,-0.3327,0.5297,0.0985
33668336753.0,-0.3484,0.1275,-0.1104
33668337167.0,-0.2734,0.0278,-0.1228
33668337530.0,-0.303,0.1054,-0.0988
33668337647.0,-0.0566,0.1405,0.042
33668338242.0,-0.0649,0.1003,0.0177
33668338458.0,-0.3353,0.2387,-0.0483
33668338479.0,-0.0557,0.102,0.0232
33668339195.0,-0.3641,0.3599,-0.0021
33668339259.0,-0.2039,0.0997,-0.0521
33668339416.0,-0.0561,0.04,-0.0081
33668339462.0,-0.2628,0.2081,-0.0274
33668340453.0,-0.1377,0.8982,0.3803
33668340918.0,1.7187,0.2305,0.9746
33668341967.0,-0.0556,0.2234,0.0839
33668342173.0,-0.2954,-0.1239,-0.2097
33668342302.0,-0.38,0.0977,-0.1411
33668342379.0,0.0686,-0.0896,-0.0105
33668342453.0,-0.2048,0.0475,-0.0786
33668342577.0,0.0946,0.0852,0.0899
33668342660.0,-0.0578,0.5039,0.2231
33668343139.0,-0.1953,0.0094,-0.0929
33668343268.0,-0.2423,1.105,0.4313
33668343521.0,-0.056,0.0049,-0.0256
33668343656.0,-0.0561,-0.1322,-0.0942
33668343742.0,-0.2833,0.5346,0.1257
33668344246.0,-0.3797,0.1516,-0.114
33668344733.0,-0.3304,0.2302,-0.0501
33668344995.0,0.444,0.0026,0.2233
33668345088.0,0.5361,0.451,0.4935
33668345153.0,-0.0556,-0.0149,-0.0352
33668345576.0,-0.3528,-0.0085,-0.1807
33668346027.0,0.3607,-0.025,0.1678
33668346165.0,0.4285,0.0603,0.2444
33668346189.0,-0.2791,0.2855,0.0032
33668347099.0,-0.3485,0.7436,0.1975
33668347610.0,0.484,1.1126,0.7983
33668347746.0,0.2443,0.2359,0.2401
33668349087.0,1.4134,-0.0342,0.6896
33668349194.0,-0.1794,0.562,0.1913
33668349305.0,-0.3528,-0.0392,-0.196
33668350180.0,1.8145,0.5822,1.1984
33668350255.0,1.0868,-0.0201,0.5333
33668350820.0,-0.3126,0.0136,-0.1495
33668350821.0,-0.1239,0.7228,0.2994
33668350858.0,-0.2141,0.0429,-0.0856
33668351104.0,-0.3487,0.1305,-0.1091
33668351263.0,-0.3496,0.5505,0.1005
33668352467.0,0.6729,-0.0304,0.3213
33668352481.0,0.0662,0.5984,0.3323
33668352490.0,0.3538,1.2314,0.7926
33668352940.0,-0.2582,0.0814,-0.0884
33668353216.0,-0.326,0.7047,0.1893
33668353467.0,0.4253,-0.0642,0.1806
33668353976.0,0.5256,1.9576,1.2416
33668354756.0,-0.0202,0.4754,0.2276
33668355212.0,-0.3036,-0.0306,-0.1671
33668355594.0,-0.0555,0.1333,0.0389
33668355638.0,-0.0557,0.1498,0.0471
33668355657.0,-0.2968,0.4639,0.0835
33668355907.0,-0.2494,0.1322,-0.0586
33668355989.0,-0.0557,0.6607,0.3025
33668356004.0,1.0947,0.3055,0.7001
33668356275.0,0.2104,0.1679,0.1892
33668356338.0,0.1094,-0.0254,0.042
33668356359.0,0.2836,0.5162,0.3999
33668356378.0,0.526,1.0635,0.7948
33668356459.0,-0.3216,0.7319,0.2052
33668356628.0,0.0432,0.6757,0.3595
33668356698.0,0.1404,-0.0326,0.0539
33668356916.0,-0.0243,0.5371,0.2564
33668357700.0,0.495,0.0605,0.2778
33668357858.0,-0.2407,0.5661,0.1627
33668358454.0,-0.0566,0.1066,0.025
33668359266.0,0.4028,0.1135,0.2582
33668360075.0,-0.056,0.0713,0.0076
33668360930.0,0.4941,0.7334,0.6137
33668360954.0,-0.1391,0.0934,-0.0229
33668361082.0,-0.1366,0.1654,0.0144
33668361748.0,0.1701,1.1484,0.6592
33668362514.0,-0.0556,0.2139,0.0792
33668362550.0,-0.056,0.1524,0.0482
33668362773.0,-0.0175,0.6423,0.3124
33668363010.0,-0.0558,-0.0155,-0.0357
33668363248.0,-0.1409,-0.1174,-0.1291
33668364017.0,-0.2719,0.1157,-0.0781
33668364830.0,1.2547,-0.0047,0.625
33668364882.0,0.0595,0.3811,0.2203
33668364918.0,-0.0566,0.0709,0.0071
33668365010.0,-0.0961,0.8596,0.3818
33668365863.0,0.0445,-0.0131,0.0157
33668365932.0,0.555,0.0853,0.3202
33668367031.0,0.1694,0.0372,0.1033
33668367092.0,-0.056,0.0669,0.0055
33668367961.0,1.3924,0.0466,0.7195
33668368442.0,-0.2247,0.4678,0.1215
33668369069.0,-0.2412,0.5632,0.161
33668369108.0,0.2626,0.1595,0.2111
33668369530.0,-0.2214,0.2202,-0.0006
33668369855.0,-0.3213,0.1547,-0.0833
33668369962.0,-0.3666,0.0202,-0.1732
33668370024.0,0.7812,0.066,0.4236
33668370366.0,-0.2657,-0.0564,-0.161
33668370696.0,0.316,-0.0878,0.1141
33668371923.0,-0.0566,0.5094,0.2264
33668372288.0,-0.2722,-0.0999,-0.186
33668372323.0,-0.2454,0.043,-0.1012
33668372725.0,-0.2315,0.1063,-0.0626
33668372859.0,0.0836,-0.1477,-0.0321
33668373021.0,-0.2361,0.1059,-0.0651
33668373126.0,-0.2306,0.2296,-0.0005
33668373626.0,-0.0502,0.4796,0.2147
33668373969.0,1.8348,0.0656,0.9502
33668374269.0,0.2549,-0.0306,0.1122
33668374443.0,-0.3433,0.1655,-0.0889
33668375110.0,-0.0559,0.162,0.053
33668375511.0,-0.2372,0.5692,0.166
33668375522.0,-0.2195,0.1067,-0.0564
33668375785.0,-0.2812,0.2437,-0.0188
33668375965.0,-0.3485,0.0224,-0.1631
33668376408.0,1.0539,0.1077,0.5808
33668376444.0,-0.3015,-0.0272,-0.1644
33668376552.0,-0.0556,0.2101,0.0772
33668376839.0,-0.1771,0.0522,-0.0624
33668376980.0,0.0222,0.0345,0.0284
33668377807.0,-0.1493,-0.0324,-0.0909
33668378173.0,1.1086,1.6293,1.369
33668378702.0,-0.1511,0.65,0.2495
33668378759.0,-0.056,0.2211,0.0825
33668378811.0,0.3227,0.0002,0.1614
33668378914.0,0.0397,0.1304,0.085
33668379235.0,-0.2112,-0.1617,-0.1865
33668379621.0,-0.1715,-0.0573,-0.1144
33668379915.0,-0.3112,0.6623,0.1755
33668379944.0,-0.0657,1.443,0.6887
33668379983.0,-0.0558,0.0323,-0.0118
33668380440.0,-0.2812,0.1204,-0.0804
33668380809.0,0.4598,0.4942,0.477
33668381008.0,-0.0558,-0.0266,-0.0412
33668382361.0,-0.0557,0.0259,-0.0149
33668382559.0,-0.3305,0.1876,-0.0714
33668382595.0,-0.3124,0.0703,-0.121
33668382616.0,-0.3385,0.023,-0.1577
33668382678.0,1.9631,0.1503,1.0567
33668382727.0,-0.3077,0.1004,-0.1037
33668382864.0,0.6187,0.0495,0.3341
33668382928.0,-0.0561,0.1571,0.0505
33668383792.0,-0.0488,1.1591,0.5552
33668384217.0,0.0081,0.1836,0.0959
33668384457.0,-0.344,0.1754,-0.0843
33668384657.0,0.4014,-0.0331,0.1841
33668384843.0,-0.0133,0.7007,0.3437
33668385275.0,0.1052,-0.0154,0.0449
33668385390.0,-0.3485,0.0116,-0.1684
33668385698.0,-0.3123,0.0959,-0.1082
33668385988.0,-0.0558,-0.0648,-0.0603
33668386007.0,-0.3394,0.0537,-0.1428
33668386028.0,0.5216,1.8974,1.2095
33668386115.0,-0.3484,-0.0,-0.1742
33668386399.0,0.4766,-0.0326,0.222
33668386705.0,-0.1099,0.1556,0.0229
33668386810.0,-0.056,0.1259,0.0349
33668387046.0,0.4682,0.101,0.2846
33668387195.0,-0.1377,0.3196,0.091
33668388260.0,-0.3577,0.4925,0.0674
33668389171.0,0.3222,0.5655,0.4438
33668390201.0,-0.3573,-0.1185,-0.2379
33668390392.0,-0.0555,0.8651,0.4048
33668391039.0,0.1233,0.0505,0.0869
33668391212.0,0.4216,0.1383,0.28
33668391354.0,-0.3934,0.1436,-0.1249
33668391419.0,0.6279,-0.0904,0.2688
33668392587.0,-0.007,-0.0792,-0.0431
33668393737.0,-0.3141,-0.0429,-0.1785
33668393985.0,-0.1147,0.0892,-0.0127
33668394458.0,-0.0566,0.0994,0.0214
33668394971.0,-0.1967,0.1151,-0.0408
33668395471.0,-0.292,0.6265,0.1672
33668396412.0,-0.0559,1.0857,0.5149
33668396537.0,-0.3618,0.4442,0.0412
33668396600.0,-0.0558,0.5725,0.2584
33668396853.0,-0.0561,0.035,-0.0105
33668396986.0,-0.353,0.174,-0.0895
33668397225.0,-0.0562,0.1796,0.0617
33668397433.0,-0.0555,0.1303,0.0374
33668397935.0,0.2165,0.4,0.3083
33668398037.0,-0.2045,0.0586,-0.073
33668398091.0,0.3244,0.0031,0.1638
33668398649.0,-0.0615,-0.0908,-0.0762
33668398744.0,0.6022,0.0131,0.3077
33668398862.0,0.373,0.8041,0.5886
33668399999.0,-0.0561,-0.0109,-0.0335
33668400400.0,-0.1991,1.2884,0.5446
33668401081.0,-0.2383,0.7407,0.2512
33668401693.0,0.3768,0.5326,0.4547
33668401837.0,-0.3844,0.0751,-0.1547
33668402434.0,0.2273,-0.0358,0.0958
33668403218.0,-0.2006,0.6504,0.2249
33668403587.0,0.2626,0.3705,0.3165
33668403867.0,-0.1044,0.0247,-0.0399
33668404047.0,-0.3075,0.5427,0.1176
33668404213.0,-0.0356,0.0247,-0.0055
33668404330.0,-0.2201,0.2726,0.0262
33668404431.0,0.2437,2.304,1.2738
33668404476.0,1.0722,0.1599,0.616
33668404550.0,-0.3035,0.1028,-0.1003
33668404619.0,0.0698,1.5268,0.7983
33668404773.0,-0.0419,0.517,0.2376
33668404877.0,1.7174,0.1337,0.9255
33668405320.0,-0.353,0.053,-0.15
33668405547.0,-0.0555,0.0176,-0.019
33668405787.0,-0.0565,0.0347,-0.0109
33668406007.0,0.3034,0.0069,0.1551
33668407145.0,0.4096,-0.0098,0.1999
33668407198.0,0.6576,0.551,0.6043
33668407562.0,-0.3482,0.1152,-0.1165
33668407654.0,0.1338,0.0064,0.0701
33668407746.0,-0.3406,0.6909,0.1751
33668408838.0,-0.0554,0.5915,0.2681
33668408864.0,0.1345,0.0633,0.0989
33668409276.0,0.8361,-0.1385,0.3488
33668409422.0,-0.0559,0.1748,0.0594
33668409482.0,-0.0593,-0.0795,-0.0694
33668409876.0,-0.3109,0.0401,-0.1354
33668409897.0,-0.0508,1.8412,0.8952
33668410661.0,-0.1135,0.1476,0.0171
33668411298.0,-0.0637,0.6831,0.3097
33668411760.0,-0.1864,0.0751,-0.0557
33668411854.0,-0.0558,0.69,0.3171
33668412113.0,-0.3481,0.1132,-0.1175
33668412571.0,-0.3438,0.0751,-0.1344
33668412718.0,-0.0567,-0.0032,-0.0299
33668413344.0,0.5911,0.0353,0.3132
33668413489.0,0.8881,-0.0128,0.4377
33668413805.0,0.4475,0.4201,0.4338
33668415144.0,0.7233,0.1334,0.4284
33668415238.0,1.1859,0.204,0.6949
33668415446.0,0.6366,0.6329,0.6348
33668415789.0,-0.0556,1.23,0.5872
33668416421.0,0.4986,0.0508,0.2747
33668416569.0,-0.0553,-0.0027,-0.029
33668416856.0,-0.2137,0.2439,0.0151
33668416954.0,0.3781,0.6868,0.5325
33668417316.0,-0.0565,0.1285,0.036
33668417651.0,0.1823,2.6894,1.4358
33668418251.0,-0.0563,-0.0071,-0.0317
33668418396.0,0.0154,0.9617,0.4885
33668419317.0,1.7946,0.5297,1.1622
33668419373.0,-0.0917,0.182,0.0452
33668420880.0,-0.3009,0.5578,0.1284
33668421112.0,-0.2087,-0.006,-0.1074
33668421265.0,-0.0557,0.027,-0.0143
33668422733.0,-0.2314,0.0855,-0.0729
33668422820.0,-0.3535,0.1315,-0.111
33668422931.0,-0.0563,-0.0448,-0.0505
33668422974.0,-0.3776,0.6218,0.1221
33668423027.0,-0.3075,0.306,-0.0007
33668423456.0,0.151,-0.0071,0.0719
33668423609.0,0.1154,1.174,0.6447
33668423790.0,-0.3578,0.2501,-0.0538
33668423791.0,0.1668,0.655,0.4109
33668424170.0,-0.0561,-0.0024,-0.0292
33668424665.0,0.3421,0.4358,0.3889
33668425256.0,0.0413,-0.0073,0.017
33668425292.0,-0.068,0.1059,0.0189
33668425947.0,0.1728,1.4343,0.8035
33668425950.0,-0.3442,0.0419,-0.1512
33668426029.0,-0.1581,0.6147,0.2283
33668427057.0,0.5874,0.5572,0.5723
33668428204.0,-0.3505,0.5538,0.1016
33668428668.0,0.0664,0.1033,0.0848
33668429159.0,-0.1805,0.0747,-0.0529
33668429527.0,-0.2585,-0.1475,-0.203
33668430251.0,-0.339,0.1563,-0.0914
33668430746.0,-0.1722,0.0982,-0.037
33668430881.0,-0.2484,0.1086,-0.0699
33668431133.0,-0.0113,-0.1409,-0.0761
33668431278.0,-0.0566,0.016,-0.0203
33668431610.0,-0.1427,0.0278,-0.0575
33668431657.0,-0.0416,-0.0554,-0.0485
33668431989.0,0.7583,0.6574,0.7079
33668431997.0,-0.3078,-0.0348,-0.1713
33668433509.0,0.1595,0.1071,0.1333
33668434446.0,-0.3598,0.7672,0.2037
33668434576.0,-0.3485,0.1425,-0.103
33668434988.0,0.3714,2.2281,1.2998
33668435105.0,-0.0306,-0.0857,-0.0581
33668435430.0,1.0406,0.0459,0.5433
33668436133.0,-0.1232,0.1133,-0.0049
33668436167.0,0.1685,0.4507,0.3096
33668436483.0,-0.2942,0.0098,-0.1422
33668436646.0,-0.38,0.0402,-0.1699
33668436711.0,-0.3845,0.1632,-0.1106
33668436763.0,0.1051,0.133,0.1191
33668436827.0,0.4709,1.1543,0.8126
33668437213.0,-0.0558,0.0207,-0.0175
33668438785.0,-0.0557,-0.0709,-0.0633
33668438917.0,-0.0557,0.2038,0.074
33668439543.0,-0.3935,0.2123,-0.0906
33668440009.0,-0.1983,0.4492,0.1255
33668440427.0,-0.056,0.0654,0.0047
33668440461.0,-0.0556,0.1104,0.0274
33668441326.0,0.5816,2.2005,1.3911
33668442188.0,-0.056,0.0517,-0.0022
33668442709.0,-0.2991,-0.097,-0.198
33668442774.0,1.5506,0.0903,0.8205
33668442848.0,0.8404,-0.044,0.3982
33668443462.0,1.1956,0.1196,0.6576
33668443626.0,0.2649,0.6355,0.4502
33668443723.0,0.2716,-0.0143,0.1286
33668444677.0,-0.0553,-0.0328,-0.0441
33668444880.0,-0.2546,0.0525,-0.101
33668445642.0,-0.3437,0.1737,-0.085
33668446094.0,0.1233,0.035,0.0792
33668446122.0,0.3494,2.2764,1.3129
33668446511.0,-0.3486,-0.1062,-0.2274
33668446549.0,0.0757,0.7203,0.398
33668447912.0,-0.1685,0.1923,0.0119
33668447927.0,0.2718,0.1283,0.2
33668447981.0,-0.3463,0.701,0.1774
33668448717.0,-0.3573,0.0962,-0.1306
33668449540.0,-0.2986,0.0014,-0.1486
33668449843.0,-0.056,0.0639,0.0039
33668451185.0,0.0818,1.4611,0.7714
33668451216.0,-0.3888,0.6493,0.1303
33668451275.0,-0.3548,0.1492,-0.1028
33668451771.0,-0.3709,0.1677,-0.1016
33668451868.0,-0.3932,0.0946,-0.1493
33668452463.0,-0.0557,0.1066,0.0254
33668452724.0,-0.3751,-0.0153,-0.1952
33668452981.0,-0.0556,0.0891,0.0167
33668452989.0,0.63,0.1313,0.3807
33668453285.0,-0.3618,0.0648,-0.1485
33668453514.0,0.1731,0.0509,0.112
33668453665.0,0.1284,-0.0988,0.0148
33668454428.0,0.4551,-0.0366,0.2092
33668454919.0,-0.3889,-0.0396,-0.2143
33668454932.0,-0.1047,1.92,0.9077
33668455299.0,0.4106,0.0733,0.2419
33668455468.0,-0.2152,0.7721,0.2784
33668455948.0,-0.2082,0.1061,-0.0511
33668456444.0,-0.285,0.012,-0.1365
33668456823.0,-0.0555,0.1035,0.024
33668456826.0,-0.1188,0.6845,0.2828
33668456885.0,-0.0349,0.1016,0.0334
33668457096.0,-0.0559,-0.0109,-0.0334
33668457415.0,0.0999,0.123,0.1114
33668457433.0,-0.0556,0.0641,0.0043
33668457917.0,-0.0931,0.5196,0.2132
33668458599.0,0.0898,1.1094,0.5996
33668458758.0,-0.3623,0.0788,-0.1418
33668458881.0,0.3967,1.4991,0.9479
33668459005.0,0.2957,0.1495,0.2226
33668459013.0,-0.0556,0.0323,-0.0117
33668459570.0,-0.3439,-0.0352,-0.1895
33668459949.0,-0.1123,0.3596,0.1237
33668460645.0,-0.0298,0.9345,0.4523
33668462501.0,-0.2786,0.624,0.1727
33668462653.0,0.4158,-0.0109,0.2025
33668463017.0,-0.0557,0.6127,0.2785
33668463578.0,-0.0327,0.0838,0.0255
33668464400.0,-0.3037,-0.0047,-0.1542
33668464606.0,-0.0627,-0.063,-0.0629
33668464690.0,-0.1857,0.0406,-0.0725
33668464730.0,-0.333,0.673,0.17
33668465470.0,-0.2882,1.0346,0.3732
33668465569.0,0.5677,0.7513,0.6595
33668465731.0,0.0536,-0.1013,-0.0239
33668465796.0,-0.3981,-0.0025,-0.2003
33668466106.0,-0.2897,0.6347,0.1725
33668466399.0,-0.1639,0.2903,0.0632
33668466734.0,0.2021,1.6667,0.9344
33668467262.0,-0.0559,0.0936,0.0189
33668467615.0,-0.2944,0.1321,-0.0812
33668468662.0,-0.3752,0.0439,-0.1656
33668469029.0,-0.2492,-0.0458,-0.1475
33668469102.0,-0.0884,0.7325,0.3221
33668469509.0,0.0057,0.4218,0.2137
33668470539.0,-0.0708,0.1634,0.0463
33668471532.0,0.8499,1.279,1.0645
33668471885.0,0.1538,0.0078,0.0808
33668472183.0,-0.0559,0.0404,-0.0078
33668472617.0,-0.3077,0.1037,-0.102
33668473279.0,-0.2202,1.3015,0.5406
33668473448.0,-0.0559,0.0863,0.0152
33668473451.0,-0.2719,0.0207,-0.1256
33668473469.0,-0.0559,-0.0141,-0.035
33668473676.0,-0.0557,0.1626,0.0534
33668474131.0,-0.0547,0.1363,0.0408
33668474259.0,-0.2592,-0.0252,-0.1422
33668474483.0,0.2359,0.1044,0.1701
33668474515.0,-0.2807,0.0194,-0.1307
33668474679.0,0.1039,-0.0506,0.0267
33668475031.0,0.4581,0.1525,0.3053
33668475234.0,-0.3486,0.0688,-0.1399
33668475729.0,-0.2589,0.7839,0.2625
